dia_test,hora_dia,fecha,demanda_real,demanda_predicha,error_absoluto,error_relativo_pct
148,0,2014-07-12,4.71,5.09,0.38,8.14
148,1,2014-07-12,4.72,5.38,0.66,13.91
148,2,2014-07-12,4.74,5.36,0.61,12.97
148,3,2014-07-12,4.85,5.37,0.52,10.79
148,4,2014-07-12,4.86,5.42,0.56,11.53
148,5,2014-07-12,4.87,5.49,0.62,12.75
148,6,2014-07-12,4.84,5.54,0.7,14.48
148,7,2014-07-12,4.8,5.52,0.72,15.02
148,8,2014-07-12,4.89,5.5,0.61,12.43
148,9,2014-07-12,4.95,5.36,0.41,8.37
148,10,2014-07-12,4.8,5.18,0.38,7.86
148,11,2014-07-12,4.65,4.95,0.3,6.56
148,12,2014-07-12,4.69,4.82,0.13,2.75
148,13,2014-07-12,4.55,4.64,0.09,2.04
148,14,2014-07-12,4.12,4.3,0.19,4.54
148,15,2014-07-12,3.9,4.04,0.14,3.56
148,16,2014-07-12,4.26,4.15,0.11,2.52
148,17,2014-07-12,3.89,3.97,0.07,1.91
148,18,2014-07-12,3.5,3.63,0.13,3.66
148,19,2014-07-12,3.34,3.39,0.04,1.33
148,20,2014-07-12,3.33,3.29,0.05,1.37
148,21,2014-07-12,3.62,3.44,0.18,5.01
148,22,2014-07-12,4.24,3.96,0.28,6.58
148,23,2014-07-12,4.92,4.73,0.19,3.92
149,0,2014-07-13,4.72,5.19,0.47,9.87
149,1,2014-07-13,4.74,5.4,0.66,13.96
149,2,2014-07-13,4.85,5.35,0.5,10.39
149,3,2014-07-13,4.86,5.34,0.47,9.75
149,4,2014-07-13,4.87,5.41,0.55,11.2
149,5,2014-07-13,4.84,5.5,0.67,13.77
149,6,2014-07-13,4.8,5.51,0.71,14.88
149,7,2014-07-13,4.89,5.5,0.61,12.52
149,8,2014-07-13,4.95,5.36,0.42,8.47
149,9,2014-07-13,4.8,5.18,0.38,7.92
149,10,2014-07-13,4.65,4.95,0.31,6.57
149,11,2014-07-13,4.69,4.82,0.13,2.74
149,12,2014-07-13,4.55,4.64,0.09,2.02
149,13,2014-07-13,4.12,4.3,0.19,4.5
149,14,2014-07-13,3.9,4.03,0.14,3.51
149,15,2014-07-13,4.26,4.15,0.11,2.55
149,16,2014-07-13,3.89,3.97,0.07,1.89
149,17,2014-07-13,3.5,3.63,0.13,3.64
149,18,2014-07-13,3.34,3.38,0.04,1.31
149,19,2014-07-13,3.33,3.29,0.05,1.38
149,20,2014-07-13,3.62,3.44,0.18,5.02
149,21,2014-07-13,4.24,3.96,0.28,6.58
149,22,2014-07-13,4.92,4.73,0.19,3.92
149,23,2014-07-13,4.99,5.1,0.11,2.22
150,0,2014-07-14,4.74,5.2,0.46,9.6
150,1,2014-07-14,4.85,5.42,0.57,11.84
150,2,2014-07-14,4.86,5.35,0.48,9.94
150,3,2014-07-14,4.87,5.35,0.48,9.85
150,4,2014-07-14,4.84,5.44,0.61,12.54
150,5,2014-07-14,4.8,5.49,0.69,14.45
150,6,2014-07-14,4.89,5.51,0.62,12.63
150,7,2014-07-14,4.95,5.38,0.43,8.76
150,8,2014-07-14,4.8,5.19,0.39,8.19
150,9,2014-07-14,4.65,4.96,0.31,6.77
150,10,2014-07-14,4.69,4.83,0.13,2.87
150,11,2014-07-14,4.55,4.64,0.1,2.11
150,12,2014-07-14,4.12,4.3,0.19,4.55
150,13,2014-07-14,3.9,4.03,0.14,3.54
150,14,2014-07-14,4.26,4.15,0.11,2.52
150,15,2014-07-14,3.89,3.97,0.07,1.92
150,16,2014-07-14,3.5,3.63,0.13,3.68
150,17,2014-07-14,3.34,3.38,0.04,1.32
150,18,2014-07-14,3.33,3.29,0.05,1.37
150,19,2014-07-14,3.62,3.44,0.18,5.01
150,20,2014-07-14,4.24,3.96,0.28,6.58
150,21,2014-07-14,4.92,4.73,0.19,3.93
150,22,2014-07-14,4.99,5.1,0.11,2.21
150,23,2014-07-14,5.03,5.23,0.2,3.92
151,0,2014-07-15,4.85,5.21,0.36,7.52
151,1,2014-07-15,4.86,5.42,0.55,11.36
151,2,2014-07-15,4.87,5.36,0.49,10.03
151,3,2014-07-15,4.84,5.38,0.54,11.17
151,4,2014-07-15,4.8,5.43,0.63,13.19
151,5,2014-07-15,4.89,5.49,0.6,12.18
151,6,2014-07-15,4.95,5.38,0.44,8.83
151,7,2014-07-15,4.8,5.21,0.41,8.44
151,8,2014-07-15,4.65,4.97,0.33,7.01
151,9,2014-07-15,4.69,4.84,0.14,3.04
151,10,2014-07-15,4.55,4.65,0.1,2.22
151,11,2014-07-15,4.12,4.31,0.19,4.62
151,12,2014-07-15,3.9,4.04,0.14,3.57
151,13,2014-07-15,4.26,4.15,0.11,2.49
151,14,2014-07-15,3.89,3.97,0.08,1.96
151,15,2014-07-15,3.5,3.64,0.13,3.72
151,16,2014-07-15,3.34,3.39,0.04,1.32
151,17,2014-07-15,3.33,3.29,0.05,1.37
151,18,2014-07-15,3.62,3.44,0.18,5.01
151,19,2014-07-15,4.24,3.96,0.28,6.58
151,20,2014-07-15,4.92,4.73,0.19,3.93
151,21,2014-07-15,4.99,5.1,0.11,2.2
151,22,2014-07-15,5.03,5.22,0.2,3.9
151,23,2014-07-15,4.99,5.27,0.28,5.69
152,0,2014-07-16,4.86,5.21,0.34,7.03
152,1,2014-07-16,4.87,5.43,0.56,11.55
152,2,2014-07-16,4.84,5.39,0.55,11.44
152,3,2014-07-16,4.8,5.37,0.57,11.89
152,4,2014-07-16,4.89,5.43,0.54,11.0
152,5,2014-07-16,4.95,5.36,0.41,8.38
152,6,2014-07-16,4.8,5.21,0.41,8.5
152,7,2014-07-16,4.65,4.98,0.34,7.25
152,8,2014-07-16,4.69,4.85,0.15,3.27
152,9,2014-07-16,4.55,4.65,0.11,2.39
152,10,2014-07-16,4.12,4.31,0.2,4.74
152,11,2014-07-16,3.9,4.04,0.14,3.65
152,12,2014-07-16,4.26,4.16,0.1,2.43
152,13,2014-07-16,3.89,3.97,0.08,2.03
152,14,2014-07-16,3.5,3.64,0.13,3.8
152,15,2014-07-16,3.34,3.39,0.05,1.35
152,16,2014-07-16,3.33,3.29,0.04,1.34
152,17,2014-07-16,3.62,3.44,0.18,4.99
152,18,2014-07-16,4.24,3.96,0.28,6.57
152,19,2014-07-16,4.92,4.73,0.19,3.93
152,20,2014-07-16,4.99,5.09,0.11,2.18
152,21,2014-07-16,5.03,5.22,0.19,3.88
152,22,2014-07-16,4.99,5.27,0.28,5.66
152,23,2014-07-16,4.98,5.36,0.37,7.47
153,0,2014-07-17,4.87,5.22,0.35,7.2
153,1,2014-07-17,4.84,5.46,0.62,12.85
153,2,2014-07-17,4.8,5.38,0.58,12.05
153,3,2014-07-17,4.89,5.36,0.47,9.64
153,4,2014-07-17,4.95,5.3,0.36,7.2
153,5,2014-07-17,4.8,5.18,0.38,7.99
153,6,2014-07-17,4.65,4.98,0.34,7.27
153,7,2014-07-17,4.69,4.86,0.16,3.48
153,8,2014-07-17,4.55,4.66,0.12,2.61
153,9,2014-07-17,4.12,4.32,0.2,4.9
153,10,2014-07-17,3.9,4.04,0.15,3.75
153,11,2014-07-17,4.26,4.16,0.1,2.34
153,12,2014-07-17,3.89,3.98,0.08,2.12
153,13,2014-07-17,3.5,3.64,0.14,3.89
153,14,2014-07-17,3.34,3.39,0.05,1.39
153,15,2014-07-17,3.33,3.29,0.04,1.31
153,16,2014-07-17,3.62,3.44,0.18,4.96
153,17,2014-07-17,4.24,3.96,0.28,6.56
153,18,2014-07-17,4.92,4.73,0.19,3.93
153,19,2014-07-17,4.99,5.09,0.11,2.17
153,20,2014-07-17,5.03,5.22,0.19,3.85
153,21,2014-07-17,4.99,5.27,0.28,5.62
153,22,2014-07-17,4.98,5.35,0.37,7.43
153,23,2014-07-17,4.97,5.4,0.42,8.46
154,0,2014-07-18,4.84,5.24,0.41,8.39
154,1,2014-07-18,4.8,5.44,0.64,13.43
154,2,2014-07-18,4.89,5.37,0.48,9.78
154,3,2014-07-18,4.95,5.24,0.29,5.88
154,4,2014-07-18,4.8,5.13,0.33,6.78
154,5,2014-07-18,4.65,4.96,0.31,6.72
154,6,2014-07-18,4.69,4.86,0.16,3.47
154,7,2014-07-18,4.55,4.67,0.13,2.81
154,8,2014-07-18,4.12,4.33,0.21,5.12
154,9,2014-07-18,3.9,4.05,0.15,3.92
154,10,2014-07-18,4.26,4.16,0.09,2.22
154,11,2014-07-18,3.89,3.98,0.09,2.24
154,12,2014-07-18,3.5,3.65,0.14,4.01
154,13,2014-07-18,3.34,3.39,0.05,1.46
154,14,2014-07-18,3.33,3.29,0.04,1.26
154,15,2014-07-18,3.62,3.44,0.18,4.93
154,16,2014-07-18,4.24,3.96,0.28,6.54
154,17,2014-07-18,4.92,4.73,0.19,3.92
154,18,2014-07-18,4.99,5.09,0.11,2.15
154,19,2014-07-18,5.03,5.22,0.19,3.81
154,20,2014-07-18,4.99,5.27,0.28,5.58
154,21,2014-07-18,4.98,5.35,0.37,7.38
154,22,2014-07-18,4.97,5.39,0.42,8.41
154,23,2014-07-18,4.91,5.39,0.48,9.72
155,0,2014-07-19,4.8,5.23,0.43,8.91
155,1,2014-07-19,4.89,5.45,0.56,11.36
155,2,2014-07-19,4.95,5.26,0.31,6.33
155,3,2014-07-19,4.8,5.08,0.28,5.74
155,4,2014-07-19,4.65,4.91,0.26,5.67
155,5,2014-07-19,4.69,4.84,0.14,3.05
155,6,2014-07-19,4.55,4.68,0.13,2.9
155,7,2014-07-19,4.12,4.34,0.22,5.44
155,8,2014-07-19,3.9,4.06,0.17,4.26
155,9,2014-07-19,4.26,4.18,0.08,1.93
155,10,2014-07-19,3.89,3.99,0.1,2.51
155,11,2014-07-19,3.5,3.65,0.15,4.26
155,12,2014-07-19,3.34,3.39,0.05,1.61
155,13,2014-07-19,3.33,3.3,0.04,1.15
155,14,2014-07-19,3.62,3.45,0.18,4.84
155,15,2014-07-19,4.24,3.96,0.28,6.49
155,16,2014-07-19,4.92,4.73,0.19,3.9
155,17,2014-07-19,4.99,5.09,0.11,2.15
155,18,2014-07-19,5.03,5.22,0.19,3.78
155,19,2014-07-19,4.99,5.26,0.28,5.52
155,20,2014-07-19,4.98,5.35,0.36,7.31
155,21,2014-07-19,4.97,5.39,0.41,8.34
155,22,2014-07-19,4.91,5.39,0.47,9.64
155,23,2014-07-19,4.83,5.33,0.5,10.37
156,0,2014-07-20,4.89,5.23,0.34,6.95
156,1,2014-07-20,4.95,5.33,0.39,7.84
156,2,2014-07-20,4.8,5.1,0.3,6.23
156,3,2014-07-20,4.65,4.87,0.22,4.72
156,4,2014-07-20,4.69,4.79,0.1,2.08
156,5,2014-07-20,4.55,4.66,0.11,2.49
156,6,2014-07-20,4.12,4.34,0.23,5.54
156,7,2014-07-20,3.9,4.08,0.18,4.6
156,8,2014-07-20,4.26,4.19,0.07,1.57
156,9,2014-07-20,3.89,4.0,0.11,2.86
156,10,2014-07-20,3.5,3.66,0.16,4.55
156,11,2014-07-20,3.34,3.4,0.06,1.81
156,12,2014-07-20,3.33,3.3,0.03,1.0
156,13,2014-07-20,3.62,3.45,0.17,4.72
156,14,2014-07-20,4.24,3.97,0.27,6.41
156,15,2014-07-20,4.92,4.74,0.19,3.84
156,16,2014-07-20,4.99,5.09,0.11,2.17
156,17,2014-07-20,5.03,5.22,0.19,3.77
156,18,2014-07-20,4.99,5.26,0.27,5.49
156,19,2014-07-20,4.98,5.35,0.36,7.26
156,20,2014-07-20,4.97,5.39,0.41,8.27
156,21,2014-07-20,4.91,5.38,0.47,9.58
156,22,2014-07-20,4.83,5.33,0.5,10.3
156,23,2014-07-20,4.69,5.26,0.57,12.23
157,0,2014-07-21,4.95,5.13,0.19,3.74
157,1,2014-07-21,4.8,5.21,0.41,8.51
157,2,2014-07-21,4.65,4.93,0.28,6.08
157,3,2014-07-21,4.69,4.78,0.09,1.93
157,4,2014-07-21,4.55,4.64,0.1,2.13
157,5,2014-07-21,4.12,4.35,0.23,5.64
157,6,2014-07-21,3.9,4.1,0.2,5.16
157,7,2014-07-21,4.26,4.22,0.04,0.86
157,8,2014-07-21,3.89,4.03,0.14,3.61
157,9,2014-07-21,3.5,3.69,0.18,5.22
157,10,2014-07-21,3.34,3.42,0.08,2.31
157,11,2014-07-21,3.33,3.31,0.02,0.63
157,12,2014-07-21,3.62,3.46,0.16,4.47
157,13,2014-07-21,4.24,3.98,0.26,6.24
157,14,2014-07-21,4.92,4.74,0.18,3.74
157,15,2014-07-21,4.99,5.1,0.11,2.2
157,16,2014-07-21,5.03,5.22,0.19,3.74
157,17,2014-07-21,4.99,5.26,0.27,5.42
157,18,2014-07-21,4.98,5.34,0.36,7.16
157,19,2014-07-21,4.97,5.38,0.41,8.15
157,20,2014-07-21,4.91,5.38,0.46,9.45
157,21,2014-07-21,4.83,5.32,0.49,10.17
157,22,2014-07-21,4.69,5.25,0.57,12.1
157,23,2014-07-21,4.71,5.27,0.56,11.83
158,0,2014-07-22,4.8,5.03,0.23,4.8
158,1,2014-07-22,4.65,5.04,0.4,8.54
158,2,2014-07-22,4.69,4.85,0.16,3.37
158,3,2014-07-22,4.55,4.65,0.1,2.18
158,4,2014-07-22,4.12,4.34,0.22,5.42
158,5,2014-07-22,3.9,4.11,0.21,5.34
158,6,2014-07-22,4.26,4.25,0.01,0.29
158,7,2014-07-22,3.89,4.06,0.17,4.4
158,8,2014-07-22,3.5,3.72,0.21,6.04
158,9,2014-07-22,3.34,3.44,0.1,2.96
158,10,2014-07-22,3.33,3.33,0.0,0.15
158,11,2014-07-22,3.62,3.47,0.15,4.12
158,12,2014-07-22,4.24,3.99,0.25,6.0
158,13,2014-07-22,4.92,4.75,0.18,3.57
158,14,2014-07-22,4.99,5.1,0.11,2.3
158,15,2014-07-22,5.03,5.22,0.19,3.76
158,16,2014-07-22,4.99,5.26,0.27,5.38
158,17,2014-07-22,4.98,5.34,0.35,7.08
158,18,2014-07-22,4.97,5.38,0.4,8.05
158,19,2014-07-22,4.91,5.37,0.46,9.33
158,20,2014-07-22,4.83,5.32,0.49,10.05
158,21,2014-07-22,4.69,5.25,0.56,11.98
158,22,2014-07-22,4.71,5.26,0.55,11.71
158,23,2014-07-22,4.72,5.29,0.58,12.19
159,0,2014-07-23,4.65,4.9,0.25,5.43
159,1,2014-07-23,4.69,4.98,0.29,6.09
159,2,2014-07-23,4.55,4.73,0.18,3.94
159,3,2014-07-23,4.12,4.36,0.24,5.86
159,4,2014-07-23,3.9,4.11,0.21,5.42
159,5,2014-07-23,4.26,4.26,0.0,0.06
159,6,2014-07-23,3.89,4.09,0.2,5.15
159,7,2014-07-23,3.5,3.75,0.24,6.98
159,8,2014-07-23,3.34,3.47,0.13,3.86
159,9,2014-07-23,3.33,3.35,0.02,0.56
159,10,2014-07-23,3.62,3.49,0.13,3.57
159,11,2014-07-23,4.24,4.0,0.24,5.61
159,12,2014-07-23,4.92,4.76,0.16,3.29
159,13,2014-07-23,4.99,5.11,0.12,2.47
159,14,2014-07-23,5.03,5.22,0.19,3.83
159,15,2014-07-23,4.99,5.26,0.27,5.39
159,16,2014-07-23,4.98,5.33,0.35,7.03
159,17,2014-07-23,4.97,5.37,0.4,7.97
159,18,2014-07-23,4.91,5.37,0.45,9.22
159,19,2014-07-23,4.83,5.31,0.48,9.93
159,20,2014-07-23,4.69,5.24,0.56,11.85
159,21,2014-07-23,4.71,5.26,0.55,11.58
159,22,2014-07-23,4.72,5.29,0.57,12.08
159,23,2014-07-23,4.58,5.18,0.6,13.18
160,0,2014-07-24,4.69,4.86,0.17,3.62
160,1,2014-07-24,4.55,4.83,0.29,6.35
160,2,2014-07-24,4.12,4.42,0.3,7.3
160,3,2014-07-24,3.9,4.11,0.22,5.56
160,4,2014-07-24,4.26,4.26,0.0,0.07
160,5,2014-07-24,3.89,4.1,0.21,5.33
160,6,2014-07-24,3.5,3.77,0.26,7.51
160,7,2014-07-24,3.34,3.49,0.15,4.56
160,8,2014-07-24,3.33,3.38,0.04,1.29
160,9,2014-07-24,3.62,3.52,0.11,2.92
160,10,2014-07-24,4.24,4.03,0.21,5.07
160,11,2014-07-24,4.92,4.78,0.14,2.86
160,12,2014-07-24,4.99,5.13,0.14,2.8
160,13,2014-07-24,5.03,5.23,0.2,4.07
160,14,2014-07-24,4.99,5.26,0.28,5.55
160,15,2014-07-24,4.98,5.34,0.36,7.14
160,16,2014-07-24,4.97,5.37,0.4,8.02
160,17,2014-07-24,4.91,5.37,0.45,9.24
160,18,2014-07-24,4.83,5.31,0.48,9.93
160,19,2014-07-24,4.69,5.24,0.55,11.83
160,20,2014-07-24,4.71,5.25,0.54,11.55
160,21,2014-07-24,4.72,5.29,0.57,12.04
160,22,2014-07-24,4.58,5.18,0.6,13.15
160,23,2014-07-24,4.45,5.0,0.55,12.34
161,0,2014-07-25,4.55,4.74,0.19,4.18
161,1,2014-07-25,4.12,4.56,0.44,10.67
161,2,2014-07-25,3.9,4.21,0.31,7.97
161,3,2014-07-25,4.26,4.29,0.03,0.69
161,4,2014-07-25,3.89,4.12,0.22,5.74
161,5,2014-07-25,3.5,3.79,0.29,8.19
161,6,2014-07-25,3.34,3.53,0.19,5.56
161,7,2014-07-25,3.33,3.42,0.08,2.47
161,8,2014-07-25,3.62,3.56,0.07,1.81
161,9,2014-07-25,4.24,4.07,0.17,4.12
161,10,2014-07-25,4.92,4.82,0.1,2.12
161,11,2014-07-25,4.99,5.16,0.17,3.39
161,12,2014-07-25,5.03,5.25,0.23,4.5
161,13,2014-07-25,4.99,5.28,0.29,5.86
161,14,2014-07-25,4.98,5.35,0.37,7.34
161,15,2014-07-25,4.97,5.38,0.41,8.15
161,16,2014-07-25,4.91,5.37,0.46,9.32
161,17,2014-07-25,4.83,5.31,0.48,9.97
161,18,2014-07-25,4.69,5.24,0.55,11.83
161,19,2014-07-25,4.71,5.25,0.54,11.54
161,20,2014-07-25,4.72,5.28,0.57,12.01
161,21,2014-07-25,4.58,5.18,0.6,13.11
161,22,2014-07-25,4.45,5.0,0.55,12.31
161,23,2014-07-25,4.53,4.95,0.42,9.21
162,0,2014-07-26,4.12,4.51,0.39,9.51
162,1,2014-07-26,3.9,4.38,0.49,12.51
162,2,2014-07-26,4.26,4.42,0.16,3.69
162,3,2014-07-26,3.89,4.19,0.29,7.54
162,4,2014-07-26,3.5,3.84,0.34,9.62
162,5,2014-07-26,3.34,3.58,0.24,7.15
162,6,2014-07-26,3.33,3.48,0.14,4.25
162,7,2014-07-26,3.62,3.62,0.0,0.11
162,8,2014-07-26,4.24,4.13,0.11,2.66
162,9,2014-07-26,4.92,4.88,0.05,0.99
162,10,2014-07-26,4.99,5.2,0.21,4.29
162,11,2014-07-26,5.03,5.29,0.26,5.17
162,12,2014-07-26,4.99,5.3,0.32,6.33
162,13,2014-07-26,4.98,5.37,0.38,7.66
162,14,2014-07-26,4.97,5.39,0.42,8.36
162,15,2014-07-26,4.91,5.38,0.46,9.45
162,16,2014-07-26,4.83,5.32,0.48,10.03
162,17,2014-07-26,4.69,5.24,0.56,11.85
162,18,2014-07-26,4.71,5.25,0.54,11.52
162,19,2014-07-26,4.72,5.28,0.57,11.98
162,20,2014-07-26,4.58,5.18,0.6,13.07
162,21,2014-07-26,4.45,5.0,0.55,12.26
162,22,2014-07-26,4.53,4.95,0.42,9.17
162,23,2014-07-26,4.41,4.83,0.42,9.63
163,0,2014-07-27,3.9,4.4,0.51,13.0
163,1,2014-07-27,4.26,4.57,0.31,7.35
163,2,2014-07-27,3.89,4.27,0.38,9.7
163,3,2014-07-27,3.5,3.88,0.37,10.6
163,4,2014-07-27,3.34,3.6,0.26,7.86
163,5,2014-07-27,3.33,3.51,0.17,5.18
163,6,2014-07-27,3.62,3.66,0.04,1.07
163,7,2014-07-27,4.24,4.18,0.06,1.44
163,8,2014-07-27,4.92,4.93,0.0,0.07
163,9,2014-07-27,4.99,5.25,0.26,5.25
163,10,2014-07-27,5.03,5.33,0.3,6.0
163,11,2014-07-27,4.99,5.34,0.35,7.02
163,12,2014-07-27,4.98,5.39,0.41,8.22
163,13,2014-07-27,4.97,5.41,0.44,8.81
163,14,2014-07-27,4.91,5.39,0.48,9.81
163,15,2014-07-27,4.83,5.33,0.5,10.32
163,16,2014-07-27,4.69,5.25,0.57,12.08
163,17,2014-07-27,4.71,5.26,0.55,11.7
163,18,2014-07-27,4.72,5.29,0.57,12.13
163,19,2014-07-27,4.58,5.18,0.6,13.19
163,20,2014-07-27,4.45,5.0,0.55,12.36
163,21,2014-07-27,4.53,4.95,0.42,9.25
163,22,2014-07-27,4.41,4.83,0.43,9.71
163,23,2014-07-27,4.06,4.49,0.43,10.54
164,0,2014-07-28,4.26,4.6,0.35,8.1
164,1,2014-07-28,3.89,4.37,0.47,12.19
164,2,2014-07-28,3.5,3.88,0.38,10.79
164,3,2014-07-28,3.34,3.56,0.22,6.6
164,4,2014-07-28,3.33,3.45,0.11,3.41
164,5,2014-07-28,3.62,3.62,0.01,0.19
164,6,2014-07-28,4.24,4.15,0.09,2.01
164,7,2014-07-28,4.92,4.92,0.0,0.01
164,8,2014-07-28,4.99,5.26,0.27,5.47
164,9,2014-07-28,5.03,5.35,0.32,6.4
164,10,2014-07-28,4.99,5.36,0.37,7.47
164,11,2014-07-28,4.98,5.42,0.43,8.67
164,12,2014-07-28,4.97,5.43,0.46,9.23
164,13,2014-07-28,4.91,5.41,0.5,10.2
164,14,2014-07-28,4.83,5.35,0.52,10.69
164,15,2014-07-28,4.69,5.27,0.58,12.42
164,16,2014-07-28,4.71,5.28,0.57,12.0
164,17,2014-07-28,4.72,5.3,0.58,12.39
164,18,2014-07-28,4.58,5.19,0.61,13.42
164,19,2014-07-28,4.45,5.01,0.56,12.57
164,20,2014-07-28,4.53,4.96,0.43,9.44
164,21,2014-07-28,4.41,4.84,0.44,9.88
164,22,2014-07-28,4.06,4.5,0.43,10.69
164,23,2014-07-28,3.88,4.19,0.31,7.94
165,0,2014-07-29,3.89,4.37,0.47,12.14
165,1,2014-07-29,3.5,4.09,0.59,16.7
165,2,2014-07-29,3.34,3.74,0.4,11.94
165,3,2014-07-29,3.33,3.58,0.25,7.5
165,4,2014-07-29,3.62,3.72,0.1,2.8
165,5,2014-07-29,4.24,4.25,0.01,0.29
165,6,2014-07-29,4.92,5.02,0.1,1.94
165,7,2014-07-29,4.99,5.35,0.37,7.39
165,8,2014-07-29,5.03,5.44,0.41,8.21
165,9,2014-07-29,4.99,5.44,0.45,9.06
165,10,2014-07-29,4.98,5.48,0.5,9.99
165,11,2014-07-29,4.97,5.49,0.51,10.31
165,12,2014-07-29,4.91,5.46,0.54,11.09
165,13,2014-07-29,4.83,5.38,0.55,11.41
165,14,2014-07-29,4.69,5.3,0.61,13.01
165,15,2014-07-29,4.71,5.3,0.59,12.47
165,16,2014-07-29,4.72,5.32,0.6,12.76
165,17,2014-07-29,4.58,5.2,0.63,13.72
165,18,2014-07-29,4.45,5.02,0.57,12.81
165,19,2014-07-29,4.53,4.97,0.44,9.64
165,20,2014-07-29,4.41,4.85,0.44,10.06
165,21,2014-07-29,4.06,4.51,0.44,10.85
165,22,2014-07-29,3.88,4.2,0.31,8.09
165,23,2014-07-29,4.22,4.3,0.08,1.87
166,0,2014-07-30,3.5,4.16,0.66,18.77
166,1,2014-07-30,3.34,3.93,0.59,17.71
166,2,2014-07-30,3.33,3.71,0.38,11.42
166,3,2014-07-30,3.62,3.79,0.16,4.5
166,4,2014-07-30,4.24,4.28,0.04,0.84
166,5,2014-07-30,4.92,5.03,0.11,2.19
166,6,2014-07-30,4.99,5.37,0.39,7.75
166,7,2014-07-30,5.03,5.46,0.43,8.64
166,8,2014-07-30,4.99,5.46,0.47,9.44
166,9,2014-07-30,4.98,5.49,0.51,10.22
166,10,2014-07-30,4.97,5.49,0.52,10.38
166,11,2014-07-30,4.91,5.45,0.54,11.04
166,12,2014-07-30,4.83,5.38,0.54,11.27
166,13,2014-07-30,4.69,5.29,0.6,12.81
166,14,2014-07-30,4.71,5.29,0.58,12.24
166,15,2014-07-30,4.72,5.31,0.59,12.51
166,16,2014-07-30,4.58,5.19,0.62,13.47
166,17,2014-07-30,4.45,5.01,0.56,12.57
166,18,2014-07-30,4.53,4.96,0.43,9.42
166,19,2014-07-30,4.41,4.84,0.43,9.85
166,20,2014-07-30,4.06,4.5,0.43,10.66
166,21,2014-07-30,3.88,4.19,0.31,7.91
166,22,2014-07-30,4.22,4.29,0.07,1.71
166,23,2014-07-30,3.79,4.14,0.35,9.14
167,0,2014-07-31,3.34,4.07,0.73,21.78
167,1,2014-07-31,3.33,3.89,0.56,16.69
167,2,2014-07-31,3.62,3.85,0.23,6.32
167,3,2014-07-31,4.24,4.25,0.01,0.21
167,4,2014-07-31,4.92,4.97,0.04,0.83
167,5,2014-07-31,4.99,5.3,0.32,6.39
167,6,2014-07-31,5.03,5.4,0.37,7.46
167,7,2014-07-31,4.99,5.4,0.41,8.31
167,8,2014-07-31,4.98,5.44,0.45,9.05
167,9,2014-07-31,4.97,5.43,0.46,9.17
167,10,2014-07-31,4.91,5.39,0.48,9.8
167,11,2014-07-31,4.83,5.32,0.49,10.05
167,12,2014-07-31,4.69,5.23,0.54,11.63
167,13,2014-07-31,4.71,5.23,0.52,11.15
167,14,2014-07-31,4.72,5.26,0.54,11.52
167,15,2014-07-31,4.58,5.15,0.57,12.56
167,16,2014-07-31,4.45,4.98,0.52,11.74
167,17,2014-07-31,4.53,4.93,0.39,8.68
167,18,2014-07-31,4.41,4.81,0.4,9.17
167,19,2014-07-31,4.06,4.47,0.41,10.03
167,20,2014-07-31,3.88,4.17,0.29,7.34
167,21,2014-07-31,4.22,4.27,0.05,1.22
167,22,2014-07-31,3.79,4.12,0.33,8.65
167,23,2014-07-31,3.44,3.78,0.34,9.82
168,0,2014-08-01,3.33,4.06,0.72,21.63
168,1,2014-08-01,3.62,4.02,0.39,10.84
168,2,2014-08-01,4.24,4.28,0.04,0.83
168,3,2014-08-01,4.92,4.89,0.03,0.68
168,4,2014-08-01,4.99,5.2,0.21,4.28
168,5,2014-08-01,5.03,5.3,0.27,5.35
168,6,2014-08-01,4.99,5.3,0.32,6.34
168,7,2014-08-01,4.98,5.34,0.36,7.16
168,8,2014-08-01,4.97,5.34,0.36,7.31
168,9,2014-08-01,4.91,5.3,0.39,7.96
168,10,2014-08-01,4.83,5.23,0.4,8.27
168,11,2014-08-01,4.69,5.15,0.47,9.96
168,12,2014-08-01,4.71,5.16,0.45,9.63
168,13,2014-08-01,4.72,5.2,0.48,10.14
168,14,2014-08-01,4.58,5.09,0.52,11.3
168,15,2014-08-01,4.45,4.93,0.47,10.6
168,16,2014-08-01,4.53,4.88,0.35,7.67
168,17,2014-08-01,4.41,4.77,0.36,8.25
168,18,2014-08-01,4.06,4.44,0.37,9.18
168,19,2014-08-01,3.88,4.14,0.26,6.58
168,20,2014-08-01,4.22,4.25,0.02,0.57
168,21,2014-08-01,3.79,4.09,0.3,7.98
168,22,2014-08-01,3.44,3.76,0.32,9.19
168,23,2014-08-01,3.26,3.5,0.24,7.33
169,0,2014-08-02,3.62,4.18,0.55,15.26
169,1,2014-08-02,4.24,4.4,0.16,3.69
169,2,2014-08-02,4.92,4.85,0.07,1.49
169,3,2014-08-02,4.99,5.07,0.09,1.75
169,4,2014-08-02,5.03,5.16,0.13,2.66
169,5,2014-08-02,4.99,5.19,0.2,4.06
169,6,2014-08-02,4.98,5.25,0.26,5.26
169,7,2014-08-02,4.97,5.26,0.28,5.64
169,8,2014-08-02,4.91,5.23,0.31,6.4
169,9,2014-08-02,4.83,5.16,0.33,6.83
169,10,2014-08-02,4.69,5.09,0.4,8.62
169,11,2014-08-02,4.71,5.11,0.4,8.42
